date,open,high,low,close,adjusted_close,volume,index,currency,epsActual,epsEstimate,epsDifference,surprisePercent,outstandingShares
2023-07-31,93.49,94.3,93.29,93.94,93.94,4732300,335,USD,1.64,1.64,0,0,
2023-07-28,91.81,93.4,90.53,93.1,93.1,5665798,338,USD,1.64,1.64,0,0,
2023-07-27,90.81,92.505,89.66,90.43,90.43,8102401,339,USD,1.64,1.64,0,0,
2023-07-26,89.31,89.66,87.865,88.33,88.33,4524685,340,USD,1.64,1.64,0,0,
2023-07-25,89.57,91.44,89.48,90.84,90.84,4260886,341,USD,1.64,1.64,0,0,
2023-07-24,89.58,90.74,88.23,88.87,88.87,3362234,342,USD,1.64,1.64,0,0,
2023-07-21,89.45,90.58,89.035,89.72,89.72,9999401,345,USD,1.64,1.64,0,0,
2023-07-20,90.19,90.745,87.77,88.24,88.24,6041724,346,USD,1.64,1.64,0,0,
2023-07-19,93.37,93.58,91.6008,91.73,91.73,2553242,347,USD,1.64,1.64,0,0,
2023-07-18,91.61,93.52,91.56,93.34,93.34,3485306,348,USD,1.64,1.64,0,0,
2023-07-17,89.29,92.785,89.02,92.18,92.18,4168126,349,USD,1.64,1.64,0,0,
2023-07-14,92.15,92.45,89.34,89.72,89.72,3838875,352,USD,1.64,1.64,0,0,
2023-07-13,91.39,92.75,90.84,92.36,92.36,5135092,353,USD,1.64,1.64,0,0,
2023-07-12,89.68,91.55,89.52,90.71,90.71,4331680,354,USD,1.64,1.64,0,0,
2023-07-11,89.48,89.82,87.11,88.39,88.39,4065142,355,USD,1.64,1.64,0,0,
2023-07-10,87.02,88.965,87.02,88.89,88.89,6679399,356,USD,1.64,1.64,0,0,
2023-07-07,87.09,87.84,86.55,86.62,86.62,4941876,359,USD,1.64,1.64,0,0,
2023-07-06,86.67,87.7,85.91,86.89,86.89,6117188,360,USD,1.64,1.64,0,0,
2023-07-05,89.57,89.76,88.2203,88.43,88.43,5234219,361,USD,1.64,1.64,0,0,
2023-07-03,90.705,91.39,88.8872,90.69,90.69,2488172,363,USD,1.64,1.64,0,0,
2023-06-30,88.27,90.05,87.955,89.59,89.59,5289700,366,USD,1.64,1.64,0,0,551400000
2023-06-29,86.38,87.269,85.78,86.98,86.98,3455125,367,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-28,85.8,86.96,85.59,85.88,85.88,4151471,368,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-27,83.12,87.075,82.9,86.78,86.78,4904278,369,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-26,82.39,83.83,82.23,82.84,82.84,3685910,370,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-23,81.65,82.28,80.8,81.97,81.97,4591283,373,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-22,82.58,83.55,81.93,83.12,83.12,3254067,374,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-21,83.63,84.58,82.9,82.96,82.96,3856648,375,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-20,84.73,85.26,83.14,84.39,84.39,4311229,376,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-16,86.44,86.44,84.85,85.49,85.49,9205133,380,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-15,85.76,86.375,85.27,85.37,85.37,5076988,381,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-14,85.6,87.13,85.0538,86.64,86.64,5908637,382,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-13,83.742,85.86,83.74,85.71,85.71,8013258,383,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-12,80.8,83.35,80.61,82.92,82.92,5703525,384,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-09,81.98,82.11,79.37,80.07,80.07,3334292,387,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-08,81.17,81.88,80.16,80.75,80.75,5027792,388,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-07,77.99,81.83,77.98,80.99,80.99,8071508,389,USD,1.64,1.62,0.02,1.2346,553900000
2023-06-06,75.15,77.7,75.01,77.5,77.5,4750355,390,USD,1.64,1.62,0.02,1.2346,553900000
